abu+alnaSrh+53.453+aa	63.50	497.00	-13.50	1383.67	158.00	2675.00	-33.60	510.50	-13.40	1316.50	-6.40	2719.50	47.00	400.33	-14.00	1334.33	18.50	2702.67
abu+alnaSrh+508.167+aa	36.50	474.00	-20.00	1284.33	2.00	2691.67	-5.00	506.00	53.30	1271.25	13.20	2628.00	-38.00	491.67	-244.50	1465.00	-99.00	2644.33
abu+alnaSrh+633.989+aa	14.00	485.33	-19.00	1372.67	-6.50	2718.33	-31.50	474.75	-19.50	1248.25	-17.40	2590.50	13.00	403.67	-66.00	1284.67	47.50	2671.33
alohali+alnaSrh+129.865+aa	-85.50	920.33	-46.00	1454.33	-119.00	3188.00	-33.80	688.50	4.50	1360.25	34.70	2462.25	-42.50	668.00	-102.50	1517.67	93.00	2912.67
alohali+alnaSrh+334.969+aa	144.50	944.67	-5.00	1421.33	467.00	2904.33	-69.20	898.50	5.00	1338.00	-50.40	3081.00	-5.50	792.67	-67.00	1520.33	-50.50	3039.00
alohali+alnaSrh+555.205+aa	-130.00	1035.67	-103.00	1366.33	-122.50	3306.67	-25.90	820.25	54.50	1304.75	-54.10	3058.75	-51.50	718.00	-132.00	1431.00	35.00	2942.00
alotaiq+alnaSrh+81.049+aa	76.00	673.00	-30.50	1306.67	-28.50	2768.33	43.10	740.25	32.90	1283.25	103.40	2879.00	-128.00	854.00	-171.50	1524.67	-100.00	3221.00
alotaiq+alnaSrh+213.506+aa	82.00	658.33	-31.50	1322.67	-82.00	2737.00	3.20	681.00	25.10	1253.75	119.50	2777.75	-97.00	720.33	-176.00	1488.33	-96.50	3215.33
alotaiq+alnaSrh+303.507+aa	44.00	568.67	-38.50	1393.33	18.00	2793.00	-18.40	590.00	20.00	1309.50	72.80	2906.50	-75.00	675.67	-215.00	1576.67	-107.00	3197.00
mohammed+alnaSrh+131.865+aa	167.50	659.67	-105.50	1477.67	163.00	2742.33	-69.20	788.50	-42.00	1252.50	-74.40	2738.50	-33.50	649.00	-27.00	1259.00	-271.50	2794.00
mohammed+alnaSrh+320.204+aa	171.50	687.00	-93.50	1532.00	183.00	2864.33	-66.50	830.25	4.80	1335.00	-131.10	2596.75	-36.50	700.67	-148.00	1432.67	-85.00	2728.00
mohammed+alnaSrh+561.433+aa	78.50	694.67	-101.00	1386.33	-141.00	2456.33	26.10	801.25	60.00	1221.00	181.80	2268.50	-44.00	858.67	-221.50	1473.00	-362.00	2753.33
naif1+alnaSrh+65.856+aa	44.00	487.67	-18.50	1365.33	61.50	2258.00	-8.90	534.75	9.30	1243.75	91.40	2567.50	23.50	502.33	-156.00	1378.67	-71.50	2787.67
naif1+alnaSrh+187.111+aa	45.50	520.67	-23.50	1284.67	-63.50	2766.33	-26.10	550.75	-5.30	1190.75	-2.50	2716.75	-37.00	582.00	-225.00	1364.00	-45.00	2900.00
naif1+alnaSrh+326.921+aa	5.50	516.33	-74.00	1262.33	-38.50	2723.00	-17.50	499.75	6.50	1171.75	44.40	2685.00	16.50	474.00	-187.00	1294.33	-72.00	2838.33
naif2+alnaSrh+53.890+aa	14.00	479.33	-46.50	1323.00	-122.50	2689.33	3.70	478.25	10.80	1231.00	63.00	2813.50	7.50	486.33	-158.50	1371.33	-105.50	2969.00
naif2+alnaSrh+158.473+aa	32.00	486.33	-7.50	1241.67	197.50	2626.00	-13.80	507.00	6.00	1221.00	43.90	2828.25	-7.00	453.33	-122.00	1265.67	-85.00	2906.67
naif2+alnaSrh+272.857+aa	33.00	461.00	-54.00	1301.33	58.50	2854.33	3.40	498.50	-9.80	1133.00	-2.60	2901.50	-17.00	490.00	-174.00	1210.67	-143.50	2907.33
saud+alnaSrh+58.503+aa	49.50	487.67	-60.50	1325.67	-122.00	2207.67	-10.00	555.00	45.30	1272.75	140.70	2422.25	-55.50	585.00	-210.50	1584.33	-234.00	2846.33
saud+alnaSrh+200.411+aa	31.00	645.00	-85.00	1447.67	39.00	2210.00	-24.90	659.25	-9.60	1286.50	75.00	2346.00	-17.00	633.00	6.50	1332.33	-102.50	2633.00
saud+alnaSrh+351.425+aa	80.00	628.67	-52.50	1416.33	-50.00	2245.33	-29.10	698.75	-19.90	1284.75	49.90	2300.25	45.00	630.67	1.00	1305.00	-20.00	2476.67
