abu+S+Syf+222.220	9175	2674	0.576	0.757	6181	3890	-0.197	-0.555
abu+S+Syf+415.452	7802	2111	0.788	2.205	5266	3326	-0.318	-0.643
abu+S+Syf+593.586	8247	2574	1.033	1.619	3799	3851	0.446	-0.883
alohali+S+Syf+223.444	7648	2262	1.342	3.055	6338	2385	-0.200	2.634
alohali+S+Syf+488.477	8347	3054	0.643	0.263	5868	3160	0.300	0.665
alohali+S+Syf+613.258	6810	2175	1.791	4.419	5543	2194	-0.160	3.262
alotaiq+S+Syf+129.995	6937	1808	2.993	15.711	4964	2918	-0.566	0.077
alotaiq+S+Syf+275.238	6651	2132	1.707	5.159	4105	2950	-0.070	-0.407
alotaiq+S+Syf+327.916	6814	2005	2.127	7.773	4522	2968	-0.296	-0.272
mohammed+S+Syf+208.035	7788	2757	0.489	-1.121	6164	2419	0.762	1.389
mohammed+S+Syf+488.731	9372	2637	-0.239	-0.598	6950	3527	-0.242	-0.430
naif1+S+Syf+118.287	7739	3308	1.088	0.323	5938	2454	1.449	4.378
naif1+S+Syf+281.570	6455	2797	1.809	3.111	4825	2228	0.665	4.859
naif1+S+Syf+361.794	6422	2608	1.611	2.505	4631	2370	0.276	2.648
naif2+S+Syf+101.397	7338	3490	1.461	1.090	5517	2394	1.597	6.963
naif2+S+Syf+235.659	6756	2153	1.899	5.647	5793	1829	0.601	5.919
naif2+S+Syf+303.577	6146	2371	2.523	7.187	5150	1741	1.017	10.469
saud+S+Syf+114.705	5625	2184	2.456	8.340	4383	1900	0.179	5.066
saud+S+Syf+302.471	5594	1610	2.981	23.310	4638	1736	-0.300	3.728
saud+S+Syf+386.944	5884	1946	2.057	7.332	4321	2268	-0.320	1.320
