abu+T+awTan+44.070	8694	2945	0.465	1.120	4288	3914	0.506	-0.678
abu+T+awTan+516.039	8340	3155	1.209	2.493	181	1045	8.185	76.191
abu+T+awTan+598.977	7321	3758	1.161	2.217	1052	2253	2.951	10.369
alohali+T+awTan+30.151	6983	6778	0.812	-0.642	186	504	22.382	684.084
alohali+T+awTan+521.261	4967	4085	0.673	0.851	516	1241	5.650	38.245
alohali+T+awTan+605.242	5182	4312	1.667	3.211	724	1404	4.497	32.440
alotaiq+T+awTan+43.214	6834	3913	1.323	2.042	2255	2706	1.756	4.721
alotaiq+T+awTan+290.053	10767	6043	0.130	-0.998	148	863	14.937	265.734
alotaiq+T+awTan+325.197	9918	7535	0.227	-1.417	368	1268	11.001	145.931
mohammed+T+awTan+44.009	6493	3251	1.746	5.850	1503	2452	2.039	4.794
mohammed+T+awTan+526.542	1132	2173	4.110	20.919	420	400	13.441	294.181
naif1+T+awTan+21.375	3629	5768	1.740	1.813	170	230	46.285	3036.257
naif1+T+awTan+302.397	5308	5142	1.308	1.406	176	450	18.553	504.320
naif1+T+awTan+356.548	5014	6941	1.207	-0.083	103	243	48.320	3276.585
naif2+T+awTan+16.580	6024	5869	1.073	0.131	632	1366	6.791	66.070
naif2+T+awTan+252.947	4273	4454	1.881	4.092	594	1143	5.973	57.647
naif2+T+awTan+299.385	2549	4294	2.617	6.502	437	633	12.041	252.115
saud+T+awTan+8.675	2258	4873	2.756	6.530	438	721	16.424	366.182
saud+T+awTan+324.881	2318	4553	2.319	4.303	377	489	21.768	616.131
saud+T+awTan+382.626	710	1497	8.525	88.477	450	267	19.297	808.552
