abu+ktab+290.745+t	7871	3542	0.993	1.254	2701	3310	1.274	1.577
abu+ktab+537.393+t	8902	3178	0.800	2.025	763	2318	3.492	12.455
abu+ktab+537.393+t	8902	3178	0.800	2.025	763	2318	3.492	12.455
abu+ktab+577.764+t	8424	3298	0.751	1.646	2021	3298	1.681	2.238
abu+ktab+577.764+t	8424	3298	0.751	1.646	2021	3298	1.681	2.238
abu+ratb+94.715+t	8018	3143	1.227	1.745	2632	3495	1.114	0.653
abu+tab\9e+442.607+t	7022	3965	0.613	0.791	971	2091	3.275	12.530
abu+tab\9e+589.522+t	8568	3567	0.408	0.510	1117	2584	2.848	8.346
abu+tab+637.103+t	8439	3557	0.685	1.371	825	2293	3.397	12.323
abu+tab+92.167+t	8470	3291	0.997	1.827	3299	3757	0.928	0.288
abu+tlyfwn+528.111+t	5820	2801	1.404	4.708	135	655	9.256	106.059
abu+tlyfwn+647.349+t	6907	4207	0.218	0.056	227	975	8.416	84.021
alohali+ktab+287.687+t	8834	4400	0.741	0.438	1589	2951	2.569	7.537
alohali+ktab+357.661+t	8977	3728	0.520	-0.183	3261	3868	1.131	0.731
alohali+ktab+357.661+t	8977	3728	0.520	-0.183	3261	3868	1.131	0.731
alohali+ktab+712.563+t	6519	3500	1.405	3.601	2116	2535	1.743	4.411
alohali+ktab+712.563+t	6519	3500	1.405	3.601	2116	2535	1.743	4.411
alohali+ratb+616.504+t	7328	4541	0.979	0.572	1316	2356	2.974	11.709
alohali+ratb+75.943+t	7487	2409	1.860	5.928	5142	3112	-0.165	0.232
alohali+tab\9e+435.213+t	6795	3625	1.974	4.642	761	1876	3.430	15.597
alohali+tab\9e+687.462+t	7357	5358	1.137	0.536	965	1981	4.225	25.979
alohali+tab+398.076+t	8098	3960	0.878	0.925	1490	2754	2.395	6.649
alohali+tab+570.522+t	6290	2713	1.889	5.495	2409	2782	0.968	0.756
alohali+tlyfwn+360.215+t	6926	5351	1.116	0.417	384	1183	7.213	76.761
alohali+tlyfwn+732.941+t	6578	3937	1.462	2.456	1410	2298	2.398	8.499
alotaiq+ktab+192.344+t	8262	6435	0.492	-0.871	404	1293	8.802	98.301
