abu+s+sdyd+134.204	8180	2709	0.811	1.207	5841	3171	-0.033	0.375
abu+s+sdyd+542.291	6781	2300	1.588	3.835	4224	2965	-0.019	-0.188
abu+s+sdyd+629.425	6697	2313	2.053	6.105	1853	2847	1.235	0.656
alohali+s+sdyd+293.435	7273	2507	1.710	3.512	5452	2708	-0.135	1.727
alohali+s+sdyd+366.402	6560	2305	2.050	5.052	4313	2794	-0.103	0.386
alohali+s+sdyd+549.446	7184	2421	1.400	2.164	5332	2702	-0.176	1.254
alotaiq+s+sdyd+194.591	6770	1700	1.376	5.793	5683	2119	-0.748	2.365
alotaiq+s+sdyd+227.256	6773	1830	1.931	7.813	5254	2529	-0.682	1.099
alotaiq+s+sdyd+301.247	6908	3011	2.381	7.159	2794	3106	0.877	1.031
mohammed+s+sdyd+276.313	8543	2318	0.788	1.143	7234	2544	-0.259	1.927
mohammed+s+sdyd+356.922	9216	2487	0.149	-0.005	7727	2756	-0.072	0.476
mohammed+s+sdyd+554.599	9287	1502	0.445	3.442	8689	1913	-1.355	5.448
naif1+s+sdyd+160.491	5807	2223	2.442	8.610	4074	2296	-0.037	1.922
naif1+s+sdyd+205.590	6738	2982	1.650	2.695	4999	2299	0.925	5.029
naif1+s+sdyd+322.415	8299	2869	0.514	-0.324	5033	3586	0.156	-0.416
naif2+s+sdyd+137.028	7868	3017	1.246	1.074	6118	2614	0.607	3.180
naif2+s+sdyd+175.048	7696	2200	1.507	2.189	6847	1853	0.829	5.531
naif2+s+sdyd+269.002	7950	2865	1.061	1.638	5240	3270	0.129	0.327
saud+s+sdyd+160.385	6640	2323	1.404	1.981	5390	2050	0.337	3.861
saud+s+sdyd+223.081	6440	2123	1.932	4.818	5218	2100	-0.195	3.707
saud+s+sdyd+347.756	8452	2310	0.503	1.433	6783	2848	-0.375	0.749
alohali+s+skwt+258.937	6452	2928	1.292	1.506	3886	2622	0.578	1.695
alohali+s+skwt+428.811	6978	2427	1.140	2.953	5409	2303	0.403	1.908
alohali+s+skwt+670.546	9017	2390	0.106	0.746	6966	3255	-0.395	-0.064
alotaiq+s+skwt+145.242	7587	1609	0.918	11.080	5492	3133	-0.648	-0.571
alotaiq+s+skwt+255.004	6807	2542	0.728	0.507	4390	2758	0.211	0.330
alotaiq+s+skwt+347.610	6190	3265	2.064	5.391	2568	2669	1.078	2.721
mohammed+s+skwt+243.843	9534	2584	0.117	-0.448	7925	2933	-0.128	0.343
mohammed+s+skwt+430.611	8874	2245	-0.120	0.803	7402	2685	-0.210	-0.045
naif1+s+skwt+139.610	5271	2077	3.178	10.705	4659	1171	3.392	30.446
naif1+s+skwt+245.632	7509	3527	0.785	-0.620	5375	2471	1.717	4.224
naif1+s+skwt+390.684	5348	2726	2.599	6.829	4296	1488	2.885	22.038
naif2+s+skwt+119.073	6100	3100	1.862	2.662	4664	1861	2.197	12.248
naif2+s+skwt+206.867	6879	3260	1.412	1.580	5080	2243	1.615	6.527
naif2+s+skwt+329.728	9094	3244	0.277	-0.821	6483	3389	0.325	0.265
saud+s+skwt+137.538	8534	1852	-0.748	5.097	6617	3091	-0.595	-0.606
saud+s+skwt+267.251	8003	3001	0.075	1.356	3436	3405	0.905	0.061
saud+s+skwt+416.528	8312	2353	0.451	2.846	5465	3535	-0.150	-0.722
abu+s+jrs+61.004	7331	2963	1.909	4.806	3556	3342	0.558	0.290
abu+s+jrs+394.041	7344	2384	1.179	2.666	2815	3347	0.744	-0.522
abu+s+jrs+569.587	7194	2416	1.540	2.966	4488	3159	-0.029	-0.241
alohali+s+jrs+55.327	6513	1123	4.684	35.306	5698	2009	-1.760	4.202
alohali+s+jrs+345.797	6068	2354	2.232	5.837	4247	2408	-0.029	1.872
alohali+s+jrs+582.484	7204	2101	1.581	4.311	5173	2915	-0.409	0.187
alotaiq+s+jrs+49.449	7038	2335	1.991	7.369	4090	3180	0.094	-0.384
alotaiq+s+jrs+218.573	7405	2252	1.312	3.901	4331	3358	0.021	-0.775
alotaiq+s+jrs+315.055	7301	2277	1.643	5.328	2934	3368	0.654	-0.657
mohammed+s+jrs+52.731	7465	1263	1.145	8.649	6726	1967	-1.702	4.700
mohammed+s+jrs+335.734	7690	1304	-0.040	5.302	6996	1862	-1.423	3.638
mohammed+s+jrs+584.235	6726	1523	2.479	10.336	6046	1713	-1.015	6.981
naif1+s+jrs+26.639	6956	2275	2.024	5.521	4965	2802	-0.278	0.776
naif1+s+jrs+193.892	7899	2968	0.832	0.085	5519	3038	0.224	0.915
naif1+s+jrs+341.821	8063	3136	0.693	-0.337	4698	3463	0.361	0.066
naif2+s+jrs+20.774	6391	2289	2.114	5.956	3995	2792	-0.005	0.176
naif2+s+jrs+164.757	7444	3529	1.109	0.693	4421	3010	0.795	2.080
naif2+s+jrs+287.100	8465	2565	0.921	0.550	5332	3748	-0.104	-0.670
saud+s+jrs+14.241	8310	2182	0.993	3.350	6907	2636	-0.479	1.636
saud+s+jrs+208.395	5189	1527	3.529	15.808	4719	1133	0.747	19.209
saud+s+jrs+367.909	8227	2792	0.213	-0.100	5583	3241	0.141	-0.121
