abu+ktab+290.745+t	7871	3542	0.993	1.254	2701	3310	1.274	1.577
abu+ktab+537.393+t	8902	3178	0.800	2.025	763	2318	3.492	12.455
abu+ktab+577.764+t	8424	3298	0.751	1.646	2021	3298	1.681	2.238
alohali+ktab+287.687+t	8834	4400	0.741	0.438	1589	2951	2.569	7.537
alohali+ktab+357.661+t	8977	3728	0.520	-0.183	3261	3868	1.131	0.731
alohali+ktab+712.563+t	6519	3500	1.405	3.601	2116	2535	1.743	4.411
alotaiq+ktab+192.344+t	8262	6435	0.492	-0.871	404	1293	8.802	98.301
alotaiq+ktab+224.009+t	8556	3533	1.237	3.358	631	2031	4.045	18.512
alotaiq+ktab+364.043+t	9890	7129	0.200	-1.286	739	1945	6.778	53.988
mohammed+ktab+270.186+t	7989	2856	0.774	0.688	5998	2783	0.394	1.202
mohammed+ktab+347.910+t	7728	2432	0.728	1.666	5118	3213	-0.054	-0.383
naif1+ktab+157.434+t	6912	2888	0.897	3.074	993	2205	2.576	6.798
naif1+ktab+200.386+t	7307	3334	0.694	1.162	2717	2985	1.322	1.681
naif1+ktab+414.914+t	6747	2710	1.324	2.251	3803	2938	0.367	0.297
naif2+ktab+133.634+t	7231	3224	0.762	1.995	1870	2798	1.728	2.846
naif2+ktab+170.869+t	8191	2965	0.455	0.234	5273	3318	0.298	-0.033
naif2+ktab+350.158+t	7516	2522	0.827	5.098	2051	3096	1.390	0.850
saud+ktab+156.879+t	7805	2974	1.017	3.168	2452	3324	1.251	0.790
saud+ktab+216.300+t	8994	2937	0.730	1.806	4427	4113	0.455	-0.741
saud+ktab+437.494+t	8849	3095	0.003	0.531	4290	3935	0.607	-0.647
abu+ratb+94.715+t	8018	3143	1.227	1.745	2632	3495	1.114	0.653
abu+ratb+433.196+t	9953	3465	0.300	-0.190	6019	4281	0.293	-0.482
alohali+ratb+75.943+t	7487	2409	1.860	5.928	5142	3112	-0.165	0.232
alohali+ratb+375.986+t	7111	2853	1.665	4.871	2914	3164	0.865	0.382
alohali+ratb+616.504+t	7328	4541	0.979	0.572	1316	2356	2.974	11.709
alotaiq+ratb+58.855+t	7937	3251	0.402	1.044	1614	2835	2.079	3.902
