abu+awTan+44.070+T	8694	2945	0.465	1.120	4288	3914	0.506	-0.678
abu+balTa\?grh+371.918+T	8688	2560	0.211	3.020	2008	3418	1.593	1.209
abu+bsaTh+162.111+T	8510	4522	0.523	0.111	815	2153	4.005	18.880
abu+fTam+287.971+T	7318	3643	0.230	1.209	465	1440	5.416	32.719
abu+mwaTn+335.624+T	7072	3140	1.830	5.982	973	2244	2.704	8.208
abu+raTy+120.283+T	6953	4760	1.180	1.462	934	1927	4.021	22.183
abu+rTanh+319.895+T	8042	3659	0.392	0.698	1118	2465	2.861	8.624
abu+sTam+167.529+T	8988	3309	0.405	1.358	2341	3619	1.550	1.481
abu+Ta\?g+694.912+T	7798	3013	1.071	3.907	3583	3484	0.727	0.034
abu+Tab\9e+424.019+T	5628	4263	1.354	2.093	1053	1740	3.461	18.823
abu+Tab+245.518+T	7805	3706	0.191	0.892	1667	2726	2.311	5.298
abu+Tabh+248.584+T	6021	3567	0.362	1.149	747	1684	3.787	16.054
alohali+awTan+30.151+T	6983	6778	0.812	-0.642	186	504	22.382	684.084
alohali+balTa\?grh+394.268+T	5454	4309	1.371	2.672	880	1671	3.889	22.100
alohali+bsaTh+278.885+T	4732	6174	1.061	-0.224	272	611	19.421	454.205
alohali+fTam+256.198+T	9238	3224	0.627	0.023	2427	3801	1.412	1.059
alohali+mwaTn+26.966+T	7253	5340	0.657	0.0001	298	962	9.948	127.788
alohali+sTam+272.108+T	7423	3761	0.091	0.193	1067	2192	3.181	10.707
alohali+Ta\?g+789.913+T	946	1793	6.660	56.764	453	355	11.950	347.246
alohali+Tab\9e+226.003+T	871	2215	6.892	50.446	396	275	22.924	1293.662
alotaiq+awTan+290.053+T	10767	6043	0.130	-0.998	148	863	14.937	265.734
alotaiq+balTa\?grh+240.743+T	11233	6433	0.081	-1.260	580	2084	6.208	45.180
alotaiq+bsaTh+187.977+T	12656	6275	-0.393	-0.919	128	707	20.868	493.718
alotaiq+fTam+144.236+T	7076	6831	0.670	-0.715	192	803	15.384	292.615
alotaiq+mwaTn+203.064+T	9936	6872	0.151	-1.207	381	1371	9.591	109.438
alotaiq+sTam+150.911+T	7967	7156	0.452	-1.141	436	1149	11.326	153.739
alotaiq+Ta\?g+509.383+T	7576	7457	0.615	-1.076	357	1157	11.532	162.902
alotaiq+Tab\9e+131.242+T	1561	3223	4.638	21.712	569	498	12.994	407.112
mohammed+awTan+44.009+T	6493	3251	1.746	5.850	1503	2452	2.039	4.794
mohammed+balTa\?grh+108.567+T	3959	4067	0.863	0.421	390	935	7.571	68.862
mohammed+bsaTh+262.454+T	1190	2720	5.034	27.464	377	342	18.878	762.765
mohammed+fTam+241.500+T	6738	4070	1.190	2.178	1948	2578	2.138	6.312
mohammed+mwaTn+293.211+T	6652	3087	1.680	5.672	821	1910	3.149	11.507
mohammed+sTam+256.746+T	1024	2324	4.866	26.924	335	337	16.511	550.132
mohammed+Ta\?g+764.177+T	4381	4089	0.501	-0.500	375	955	7.439	64.044
mohammed+Tab\9e+210.652+T	956	1966	5.083	33.308	347	321	14.639	434.515
naif1+awTan+21.375+T	3629	5768	1.740	1.813	170	230	46.285	3036.257
naif1+balTa\?grh+225.426+T	1918	3687	2.842	8.903	202	279	28.047	1195.548
naif1+bsaTh+150.946+T	4641	6543	1.337	0.339	245	527	23.001	696.594
naif1+fTam+136.879+T	3722	4912	1.362	1.107	213	441	20.163	541.237
naif1+mwaTn+173.321+T	7663	5463	0.925	-0.031	295	1087	8.710	103.597
naif1+sTam+146.993+T	6336	4651	1.140	1.868	231	745	11.093	166.461
naif1+Ta\?g+469.018+T	4893	5436	1.310	1.172	362	944	9.538	130.277
naif1+Tab\9e+119.868+T	8236	6433	0.689	-0.638	146	547	20.798	573.835
naif2+awTan+16.580+T	6024	5869	1.073	0.131	632	1366	6.791	66.070
naif2+balTa\?grh+190.307+T	5777	5723	1.208	0.738	715	1377	6.891	66.058
naif2+bsaTh+128.845+T	5973	6220	0.957	-0.142	237	619	17.304	399.182
naif2+fTam+117.876+T	6833	6610	0.823	-0.551	262	929	12.165	194.648
naif2+mwaTn+146.738+T	6242	5834	1.117	0.370	242	758	12.647	227.983
naif2+sTam+125.533+T	1836	3846	3.129	10.172	269	403	21.914	727.794
naif2+Ta\?g+392.592+T	6018	6212	1.072	0.135	172	546	19.137	507.255
naif2+Tab\9e+102.694+T	9006	6795	0.244	-1.192	415	1588	7.831	73.028
saud+awTan+324.881+T	2318	4553	2.319	4.303	377	489	21.768	616.131
saud+balTa\?grh+245.087+T	4572	4893	1.426	2.095	1015	1911	3.862	21.513
saud+bsaTh+151.670+T	8516	5335	0.535	0.008	1400	2656	3.416	13.987
saud+fTam+135.930+T	5683	6186	1.034	-0.028	355	1165	9.074	108.400
saud+mwaTn+182.171+T	7232	3677	1.503	3.169	1545	2628	2.153	5.766
saud+sTam+146.903+T	7719	5501	0.729	-0.019	568	1616	5.938	45.720
saud+Ta\?g+486.789+T	1430	3541	4.009	15.693	332	356	26.261	1138.373
saud+Tab\9e+116.699+T	1188	2923	4.288	19.491	359	315	25.179	1074.549
