abu+s+as\9ed+32.574	8827	3024	0.709	0.794	4487	4010	0.423	-0.626
abu+S+brS+46.428	7538	2848	1.517	3.404	3890	3427	0.410	-0.108
abu+s+m\9eslh+50.617	7661	2410	1.332	3.143	5149	3236	-0.175	-0.127
abu+S+alnaSrh+53.607	8112	2910	0.792	0.696	1750	3113	1.712	2.158
abu+s+syf+55.309	8278	2833	0.851	0.958	5829	3245	0.026	0.429
abu+\D-+n\D-afh+57.124	1316	3714	4.061	15.463	200	260	38.710	2477.065
abu+z+zhwr+58.784	5423	2783	0.727	4.132	530	1373	4.008	17.703
abu+s+jrs+61.004	7331	2963	1.909	4.806	3556	3342	0.558	0.290
abu+S+anfSal+62.684	6650	2458	1.954	5.975	3868	2979	0.173	-0.037
abu+\D-+ant\D-am+64.400	6025	7954	0.864	-1.006	160	396	39.833	1782.270
abu+D+fDwl+65.873	4506	6980	1.290	0.025	166	389	37.792	1639.200
abu+s+msa\9edh+67.538	6929	2808	1.751	5.016	2199	2982	1.164	1.018
abu+s+awtwbys+71.157	7382	2496	1.783	6.299	4343	3307	0.118	-0.293
abu+S+mS\9ed+77.048	7812	2643	0.898	1.036	5127	3254	0.018	-0.094
abu+S+Samt+87.024	7156	2098	2.096	6.962	5833	2393	-0.494	2.803
abu+s+stwr+132.435	7852	2870	1.460	3.198	5557	3061	0.113	1.253
abu+s+sdyd+134.204	8180	2709	0.811	1.207	5841	3171	-0.033	0.375
abu+d+sdyd+134.481	2042	4621	2.686	6.187	189	297	40.274	2094.549
abu+S+Sdf+138.531	6319	1789	3.529	19.233	5041	2279	-0.732	2.610
abu+d+Sdf+138.740	994	2684	4.451	21.202	190	200	39.241	2459.856
abu+D+nDyf+140.255	2005	3866	2.714	7.434	230	374	21.604	714.594
abu+D+nDyf+144.480	3170	4993	1.521	1.082	35	64	127.073	24783.635
abu+\D-+w\D-yfh+158.093	1722	3519	2.952	8.567	241	355	21.020	705.510
abu+s+bsaTh+161.801	8328	2916	0.644	0.265	4230	3779	0.409	-0.592
abu+S+mtwaSl+170.266	8065	2564	0.574	0.247	5665	3204	-0.122	-0.051
abu+s+sTwr+171.224	7178	2389	1.410	3.592	4627	3074	-0.054	-0.101
abu+S+mSwl+175.158	7144	2583	1.284	2.936	5304	2565	0.221	1.664
abu+s+slTh+193.778	7752	2758	0.825	0.684	5709	2815	0.193	1.110
abu+s+smwT+195.170	8329	3197	1.422	2.201	5794	3296	0.233	1.362
abu+s+smwt+200.215	7060	2418	1.607	4.201	5484	2437	0.027	2.363
abu+D+naDr+207.977	2687	5645	2.204	3.293	147	228	58.735	4368.321
abu+D+nDrh+211.174	9908	5002	-0.029	-0.297	113	709	16.188	301.173
abu+D+nDrh+213.336	4650	5346	1.119	0.576	175	445	21.599	603.138
abu+S+Syf+222.220	9175	2674	0.576	0.757	6181	3890	-0.197	-0.555
abu+S+SbHh+224.877	8647	2853	0.690	0.802	4451	3949	0.351	-0.753
